strategy_name,window_label,group_type,group_value,total_trades,wins,losses,win_rate,profit_factor,net_profit,average_trade,max_drawdown,max_consecutive_losses
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-27.424967220171457,-27.424967220171457,27.424967220171457,1
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=89.0 | opposite_score=8.0 | session=NEW YORK | RR=2.00,5,1,4,20.0,0.35788047072290047,-91.07503921958849,-18.215007843917697,141.83502458198257,4
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=BUY | score=96.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-46.283263552246495,-46.283263552246495,46.283263552246495,1
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=75.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-78.23582799266856,-78.23582799266856,78.23582799266856,1
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=78.0 | opposite_score=19.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,67.7827230839683,67.7827230839683,0.0,0
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=79.0 | opposite_score=4.0 | session=LONDON | RR=2.00,3,1,2,33.33333333333333,1.100389372310402,4.289675273508259,1.4298917578360861,42.73037249644978,2
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=80.0 | opposite_score=15.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,48.48572421945559,48.48572421945559,0.0,0
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=85.0 | opposite_score=4.0 | session=LONDON | RR=2.00,4,1,3,25.0,0.6290383999314394,-41.190140828403514,-10.297535207100879,111.03613101946618,3
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=86.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,68.905037707991,68.905037707991,0.0,0
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=89.0 | opposite_score=8.0 | session=LONDON | RR=2.00,1,1,0,100.0,inf,69.64269594825768,69.64269594825768,0.0,0
proxy_hardened_no_worst_hours,last_50_trades,signal_reason,V50 realtime loss proxy | variant=proxy_hardened_no_worst_hours | Side=SELL | score=90.0 | opposite_score=4.0 | session=LONDON | RR=2.00,1,0,1,0.0,0.0,-27.474772926118167,-27.474772926118167,27.474772926118167,1
