strategy_name,date,trades,skipped_trades,net_profit,gross_profit,gross_loss,ending_equity,max_drawdown_eur,max_drawdown_percent,daily_stopped,positive_day,negative_day
proxy_hardened_no_worst_hours,2022-03-17,0,0,0.0,0.0,0.0,1066.6633818637763,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-03-18,2,1,6.328363465628481,10.382964491493494,4.054601025865013,1072.991745329405,4.05460102586494,0.38012001675545976,True,True,False
proxy_hardened_no_worst_hours,2022-03-20,0,0,0.0,0.0,0.0,1072.991745329405,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-03-21,1,0,-4.922375565156999,0.0,4.922375565156999,1068.069369764248,4.922375565156926,0.45875241692989666,False,False,True
proxy_hardened_no_worst_hours,2022-03-22,1,0,7.537908419103969,7.537908419103969,0.0,1075.607278183352,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-03-23,1,0,-4.698826580926907,0.0,4.698826580926907,1070.9084516024252,4.698826580926834,0.43685336425604354,False,False,True
proxy_hardened_no_worst_hours,2022-03-24,2,1,18.820499467256095,18.820499467256095,0.0,1089.7289510696814,0.0,0.0,True,True,False
proxy_hardened_no_worst_hours,2022-03-25,0,0,0.0,0.0,0.0,1089.7289510696814,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-03-27,0,0,0.0,0.0,0.0,1089.7289510696814,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-03-28,0,0,0.0,0.0,0.0,1089.7289510696814,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-03-29,0,0,0.0,0.0,0.0,1089.7289510696814,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-03-30,1,0,-4.158192589672426,0.0,4.158192589672426,1085.570758480009,4.158192589672353,0.3815804458155084,False,False,True
proxy_hardened_no_worst_hours,2022-03-31,1,0,-3.9435018077068253,0.0,3.9435018077068253,1081.6272566723023,8.101694397379106,0.7434595905180326,False,False,True
proxy_hardened_no_worst_hours,2022-04-01,0,0,0.0,0.0,0.0,1081.6272566723023,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-03,0,0,0.0,0.0,0.0,1081.6272566723023,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-04,0,0,0.0,0.0,0.0,1081.6272566723023,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-05,0,0,0.0,0.0,0.0,1081.6272566723023,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-06,1,0,-5.7793000398319965,0.0,5.7793000398319965,1075.8479566324704,13.88099443721103,1.273802483047312,False,False,True
proxy_hardened_no_worst_hours,2022-04-07,1,0,-3.728349562629619,0.0,3.728349562629619,1072.1196070698409,17.609343999840576,1.6159379800412925,False,False,True
proxy_hardened_no_worst_hours,2022-04-08,1,0,10.242726510963093,10.242726510963093,0.0,1082.362333580804,7.366617488877409,0.676004568075971,False,True,False
proxy_hardened_no_worst_hours,2022-04-10,0,0,0.0,0.0,0.0,1082.362333580804,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-11,1,0,8.765308687796205,8.765308687796205,0.0,1091.1276422686003,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-04-12,2,0,7.5549379817121824,12.863392594605711,5.308454612893529,1098.6825802503126,5.308454612893456,0.4808421848779976,False,True,False
proxy_hardened_no_worst_hours,2022-04-13,1,0,-5.055086167137761,0.0,5.055086167137761,1093.627494083175,10.363540780031144,0.9387341430100721,False,False,True
proxy_hardened_no_worst_hours,2022-04-14,0,0,0.0,0.0,0.0,1093.627494083175,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-17,0,0,0.0,0.0,0.0,1093.627494083175,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-18,1,0,-3.9464665082487773,0.0,3.9464665082487773,1089.6810275749262,14.310007288279849,1.2962068383148582,False,False,True
proxy_hardened_no_worst_hours,2022-04-19,0,0,0.0,0.0,0.0,1089.6810275749262,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-20,0,0,0.0,0.0,0.0,1089.6810275749262,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-21,1,0,-5.355621054457588,0.0,5.355621054457588,1084.3254065204687,19.665628342737364,1.7813213804923789,False,False,True
proxy_hardened_no_worst_hours,2022-04-22,1,0,12.737728299819464,12.737728299819464,0.0,1097.0631348202883,6.927900042917827,0.6275322737359232,False,True,False
proxy_hardened_no_worst_hours,2022-04-24,0,0,0.0,0.0,0.0,1097.0631348202883,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-25,1,0,8.898427570285248,8.898427570285248,0.0,1105.9615623905736,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-04-26,0,0,0.0,0.0,0.0,1105.9615623905736,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-04-27,2,0,6.161719261535691,11.17098750914185,5.00926824760616,1112.1232816521094,5.009268247606087,0.45293330418991984,False,True,False
proxy_hardened_no_worst_hours,2022-04-28,1,0,6.601063734238478,6.601063734238478,0.0,1118.724345386348,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-04-29,0,0,0.0,0.0,0.0,1118.724345386348,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-01,0,0,0.0,0.0,0.0,1118.724345386348,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-02,0,0,0.0,0.0,0.0,1118.724345386348,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-03,1,0,-4.2430475890822255,0.0,4.2430475890822255,1114.4812977972658,4.243047589082153,0.37927552096104866,False,False,True
proxy_hardened_no_worst_hours,2022-05-04,0,0,0.0,0.0,0.0,1114.4812977972658,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-05,1,0,7.685891559111878,7.685891559111878,0.0,1122.1671893563778,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-05-06,0,0,0.0,0.0,0.0,1122.1671893563778,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-08,0,0,0.0,0.0,0.0,1122.1671893563778,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-09,1,0,10.92002499785387,10.92002499785387,0.0,1133.0872143542317,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-05-10,1,0,9.055822459088786,9.055822459088786,0.0,1142.1430368133206,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-05-11,0,0,0.0,0.0,0.0,1142.1430368133206,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-12,2,1,19.556044024825805,19.556044024825805,0.0,1161.6990808381465,0.0,0.0,True,True,False
proxy_hardened_no_worst_hours,2022-05-13,1,0,12.799541095177046,12.799541095177046,0.0,1174.4986219333236,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-05-15,0,0,0.0,0.0,0.0,1174.4986219333236,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-16,0,0,0.0,0.0,0.0,1174.4986219333236,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-17,0,0,0.0,0.0,0.0,1174.4986219333236,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-18,1,0,-4.875898030707576,0.0,4.875898030707576,1169.6227239026161,4.8758980307075035,0.41514719043955667,False,False,True
proxy_hardened_no_worst_hours,2022-05-19,1,0,-4.09480476820484,0.0,4.09480476820484,1165.5279191344114,8.97070279891227,0.7637899807958684,False,False,True
proxy_hardened_no_worst_hours,2022-05-20,0,0,0.0,0.0,0.0,1165.5279191344114,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-22,0,0,0.0,0.0,0.0,1165.5279191344114,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-23,0,0,0.0,0.0,0.0,1165.5279191344114,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-24,2,1,4.365347189568265,7.351448720043136,2.986101530474871,1169.8932663239798,11.956804329387069,1.018034768717324,True,True,False
proxy_hardened_no_worst_hours,2022-05-25,0,0,0.0,0.0,0.0,1169.8932663239798,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-26,1,0,-4.927918720910457,0.0,4.927918720910457,1164.9653476030694,9.533274330254244,0.8116888476686053,False,False,True
proxy_hardened_no_worst_hours,2022-05-27,1,0,-2.883273762586059,0.0,2.883273762586059,1162.0820738404834,12.41654809284023,1.0571786003802666,False,False,True
proxy_hardened_no_worst_hours,2022-05-29,0,0,0.0,0.0,0.0,1162.0820738404834,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-30,0,0,0.0,0.0,0.0,1162.0820738404834,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-05-31,1,0,9.973507813235228,9.973507813235228,0.0,1172.0555816537187,2.4430402796049293,0.20800707927468481,False,True,False
proxy_hardened_no_worst_hours,2022-06-01,1,0,-2.5450343792156946,0.0,2.5450343792156946,1169.510547274503,4.988074658820551,0.4246982129795743,False,False,True
proxy_hardened_no_worst_hours,2022-06-02,1,0,4.431049324296437,4.431049324296437,0.0,1173.9415965987996,0.5570253345240417,0.047426648624511035,False,True,False
proxy_hardened_no_worst_hours,2022-06-03,0,0,0.0,0.0,0.0,1173.9415965987996,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-05,0,0,0.0,0.0,0.0,1173.9415965987996,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-06,0,0,0.0,0.0,0.0,1173.9415965987996,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-07,2,0,-7.846693130916638,0.0,7.846693130916638,1166.0949034678831,8.403718465440534,0.7155153959744376,False,False,True
proxy_hardened_no_worst_hours,2022-06-08,0,0,0.0,0.0,0.0,1166.0949034678831,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-09,1,0,-4.184284035312276,0.0,4.184284035312276,1161.910619432571,12.588002500752737,1.0717766939591487,False,False,True
proxy_hardened_no_worst_hours,2022-06-10,2,0,-2.1129611309515077,4.629098141531058,6.742059272482566,1159.7976583016195,14.700963631704099,1.2516799387559157,False,False,True
proxy_hardened_no_worst_hours,2022-06-12,0,0,0.0,0.0,0.0,1159.7976583016195,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-13,0,0,0.0,0.0,0.0,1159.7976583016195,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-14,0,0,0.0,0.0,0.0,1159.7976583016195,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-15,1,0,-9.283735477206237,0.0,9.283735477206237,1150.5139228244134,23.984699108910263,2.0421223712829417,False,False,True
proxy_hardened_no_worst_hours,2022-06-16,0,0,0.0,0.0,0.0,1150.5139228244134,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-17,0,0,0.0,0.0,0.0,1150.5139228244134,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-19,0,0,0.0,0.0,0.0,1150.5139228244134,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-20,0,0,0.0,0.0,0.0,1150.5139228244134,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-21,0,0,0.0,0.0,0.0,1150.5139228244134,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-22,1,0,-5.834781378382859,0.0,5.834781378382859,1144.6791414460306,29.81948048729305,2.538911492140167,False,False,True
proxy_hardened_no_worst_hours,2022-06-23,0,0,0.0,0.0,0.0,1144.6791414460306,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-24,1,0,-5.071400907982097,0.0,5.071400907982097,1139.6077405380486,34.89088139527507,2.9707043281022965,False,False,True
proxy_hardened_no_worst_hours,2022-06-26,0,0,0.0,0.0,0.0,1139.6077405380486,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-06-27,1,0,-3.3352351895546963,0.0,3.3352351895546963,1136.272505348494,38.2261165848297,3.2546753032290736,False,False,True
proxy_hardened_no_worst_hours,2022-06-28,1,0,6.712750659030844,6.712750659030844,0.0,1142.9852560075249,31.51336592579878,2.6831334952036916,False,True,False
proxy_hardened_no_worst_hours,2022-06-29,2,0,7.488667337634833,10.46318362862773,2.974516290992897,1150.4739233451598,34.487882216791604,2.936391884395883,False,True,False
proxy_hardened_no_worst_hours,2022-06-30,1,0,12.640315956147715,12.640315956147715,0.0,1163.1142393013076,11.384382632016013,0.9692972319777063,False,True,False
proxy_hardened_no_worst_hours,2022-07-01,0,0,0.0,0.0,0.0,1163.1142393013076,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-03,0,0,0.0,0.0,0.0,1163.1142393013076,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-04,0,0,0.0,0.0,0.0,1163.1142393013076,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-05,0,0,0.0,0.0,0.0,1163.1142393013076,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-06,1,0,10.851195981356268,10.851195981356268,0.0,1173.965435282664,0.5331866506596725,0.045396958387401286,False,True,False
proxy_hardened_no_worst_hours,2022-07-07,0,0,0.0,0.0,0.0,1173.965435282664,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-08,0,0,0.0,0.0,0.0,1173.965435282664,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-10,0,0,0.0,0.0,0.0,1173.965435282664,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-11,1,0,-2.6819806246081317,0.0,2.6819806246081317,1171.283454658056,3.2151672752677314,0.27374806706671956,False,False,True
proxy_hardened_no_worst_hours,2022-07-12,1,0,8.643171929478212,8.643171929478212,0.0,1179.9266265875342,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-07-13,2,0,-14.236289596781408,0.0,14.236289596781408,1165.690336990753,14.236289596781262,1.2065402437738044,False,False,True
proxy_hardened_no_worst_hours,2022-07-14,1,0,-6.985618480634985,0.0,6.985618480634985,1158.704718510118,21.221908077416174,1.7985786233837313,False,False,True
proxy_hardened_no_worst_hours,2022-07-15,1,0,-3.1021577619947767,0.0,3.1021577619947767,1155.6025607481233,24.324065839410878,2.0614896970126444,False,False,True
proxy_hardened_no_worst_hours,2022-07-17,0,0,0.0,0.0,0.0,1155.6025607481233,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-18,0,0,0.0,0.0,0.0,1155.6025607481233,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-19,0,0,0.0,0.0,0.0,1155.6025607481233,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-20,2,0,3.9216757666830198,6.981836785692321,3.0601610190093016,1159.5242365148065,27.384226858420107,2.320841503307543,False,True,False
proxy_hardened_no_worst_hours,2022-07-21,0,0,0.0,0.0,0.0,1159.5242365148065,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-22,1,0,8.685751454493966,8.685751454493966,0.0,1168.2099879693005,11.716638618233674,0.9929972215407465,False,True,False
proxy_hardened_no_worst_hours,2022-07-24,0,0,0.0,0.0,0.0,1168.2099879693005,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-25,1,0,-3.575284220228541,0.0,3.575284220228541,1164.634703749072,15.291922838462142,1.296006251057145,False,False,True
proxy_hardened_no_worst_hours,2022-07-26,0,0,0.0,0.0,0.0,1164.634703749072,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-07-27,1,0,9.983262620453315,9.983262620453315,0.0,1174.6179663695254,5.308660218008754,0.44991443521890256,False,True,False
proxy_hardened_no_worst_hours,2022-07-28,2,0,18.504121870863937,18.504121870863937,0.0,1193.1220882403895,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-07-29,1,0,-3.609191102805953,0.0,3.609191102805953,1189.5128971375836,3.6091911028058803,0.30249973061253915,False,False,True
proxy_hardened_no_worst_hours,2022-07-31,0,0,0.0,0.0,0.0,1189.5128971375836,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-01,1,0,-4.317543170825347,0.0,4.317543170825347,1185.1953539667584,7.926734273631155,0.6643690827416885,False,False,True
proxy_hardened_no_worst_hours,2022-08-02,0,0,0.0,0.0,0.0,1185.1953539667584,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-03,0,0,0.0,0.0,0.0,1185.1953539667584,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-04,1,0,8.939971719325895,8.939971719325895,0.0,1194.1353256860843,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-08-05,0,0,0.0,0.0,0.0,1194.1353256860843,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-07,0,0,0.0,0.0,0.0,1194.1353256860843,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-08,1,0,-2.8696613783857448,0.0,2.8696613783857448,1191.2656643076987,2.869661378385672,0.2403129123357039,False,False,True
proxy_hardened_no_worst_hours,2022-08-09,2,1,2.4758246420552403,6.633455093585708,4.157630451530467,1193.741488949754,4.157630451530395,0.3470768434664513,True,True,False
proxy_hardened_no_worst_hours,2022-08-10,1,0,-5.501453260546059,0.0,5.501453260546059,1188.240035689208,9.65908371207638,0.8063353212000052,False,False,True
proxy_hardened_no_worst_hours,2022-08-11,1,0,-3.9618405864774378,0.0,3.9618405864774378,1184.2781951027307,13.620924298553746,1.1370677278201478,False,False,True
proxy_hardened_no_worst_hours,2022-08-12,1,0,8.617996352732616,8.617996352732616,0.0,1192.8961914554634,5.002927945821057,0.4176418418540572,False,True,False
proxy_hardened_no_worst_hours,2022-08-14,0,0,0.0,0.0,0.0,1192.8961914554634,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-15,1,0,-5.519757915233713,0.0,5.519757915233713,1187.3764335402298,10.522685861054697,0.8784283827100553,False,False,True
proxy_hardened_no_worst_hours,2022-08-16,1,0,-3.8797942423471614,0.0,3.8797942423471614,1183.4966392978827,14.402480103401786,1.2023116028835727,False,False,True
proxy_hardened_no_worst_hours,2022-08-17,1,0,7.598728544953628,7.598728544953628,0.0,1191.0953678428364,6.803751558448084,0.5679736672524337,False,True,False
proxy_hardened_no_worst_hours,2022-08-18,0,0,0.0,0.0,0.0,1191.0953678428364,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-19,1,0,7.417463407005398,7.417463407005398,0.0,1198.5128312498418,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-08-21,0,0,0.0,0.0,0.0,1198.5128312498418,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-22,1,0,-4.3198065310082985,0.0,4.3198065310082985,1194.1930247188336,4.319806531008226,0.3604305618074538,False,False,True
proxy_hardened_no_worst_hours,2022-08-23,2,0,-6.902199206902569,0.0,6.902199206902569,1187.2908255119312,11.22200573791065,0.9363275423766667,False,False,True
proxy_hardened_no_worst_hours,2022-08-24,2,0,1.156257686148674,4.6806598977251905,3.5244022115765166,1188.44708319808,14.746407949487093,1.2303921631034302,False,True,False
proxy_hardened_no_worst_hours,2022-08-25,0,0,0.0,0.0,0.0,1188.44708319808,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-26,1,0,11.499726866465307,11.499726866465307,0.0,1199.9468100645454,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-08-28,0,0,0.0,0.0,0.0,1199.9468100645454,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-29,0,0,0.0,0.0,0.0,1199.9468100645454,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-08-30,1,0,6.996064678311695,6.996064678311695,0.0,1206.9428747428572,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-08-31,0,0,0.0,0.0,0.0,1206.9428747428572,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-01,2,0,3.495395434396041,9.428958494249782,5.933563059853741,1210.4382701772533,5.933563059853668,0.48780832453697903,False,True,False
proxy_hardened_no_worst_hours,2022-09-02,0,0,0.0,0.0,0.0,1210.4382701772533,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-04,0,0,0.0,0.0,0.0,1210.4382701772533,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-05,0,0,0.0,0.0,0.0,1210.4382701772533,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-06,1,0,7.314063857922447,7.314063857922447,0.0,1217.7523340351759,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-09-07,0,0,0.0,0.0,0.0,1217.7523340351759,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-08,0,0,0.0,0.0,0.0,1217.7523340351759,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-09,0,0,0.0,0.0,0.0,1217.7523340351759,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-11,0,0,0.0,0.0,0.0,1217.7523340351759,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-12,1,0,-4.5643511913350086,0.0,4.5643511913350086,1213.187982843841,4.564351191334936,0.3748176918873465,False,False,True
proxy_hardened_no_worst_hours,2022-09-13,1,0,5.158675248515619,5.158675248515619,0.0,1218.3466580923566,0.0,0.0,False,True,False
proxy_hardened_no_worst_hours,2022-09-14,1,0,-3.721412851920677,0.0,3.721412851920677,1214.625245240436,3.7214128519206042,0.3054477826325275,False,False,True
proxy_hardened_no_worst_hours,2022-09-15,2,1,-7.098859882212,0.0,7.098859882212,1207.5263853582242,10.820272734132459,0.8881111678899709,True,False,True
proxy_hardened_no_worst_hours,2022-09-16,1,0,-4.329132111470772,0.0,4.329132111470772,1203.1972532467535,15.149404845603158,1.2434396027583439,False,False,True
proxy_hardened_no_worst_hours,2022-09-18,0,0,0.0,0.0,0.0,1203.1972532467535,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-19,1,0,-3.413654060270874,0.0,3.413654060270874,1199.7835991864827,18.56305890587396,1.5236270221268,False,False,True
proxy_hardened_no_worst_hours,2022-09-20,2,0,2.0292777313469195,5.905091232062132,3.8758135007152124,1201.8128769178297,16.533781174526894,1.3570670600775392,False,True,False
proxy_hardened_no_worst_hours,2022-09-21,0,0,0.0,0.0,0.0,1201.8128769178297,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-22,1,0,-6.771477619638135,0.0,6.771477619638135,1195.0413992981917,23.305258794164956,1.9128594180785534,False,False,True
proxy_hardened_no_worst_hours,2022-09-23,1,0,12.742136152145958,12.742136152145958,0.0,1207.7835354503377,10.563122642018925,0.8670046880219036,False,True,False
proxy_hardened_no_worst_hours,2022-09-25,0,0,0.0,0.0,0.0,1207.7835354503377,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-26,1,0,-5.252079143921565,0.0,5.252079143921565,1202.5314563064162,15.815201785940417,1.2980871807621068,False,False,True
proxy_hardened_no_worst_hours,2022-09-27,0,0,0.0,0.0,0.0,1202.5314563064162,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-28,0,0,0.0,0.0,0.0,1202.5314563064162,0.0,0.0,False,False,False
proxy_hardened_no_worst_hours,2022-09-29,2,0,6.698140967936379,12.374357220068005,5.676216252131626,1209.2295972743527,21.49141803807197,1.7639821881009186,False,True,False
proxy_hardened_no_worst_hours,2022-09-30,1,0,-5.166282226424828,0.0,5.166282226424828,1204.063315047928,14.283343044428648,1.1723545962520219,False,False,True
