strategy_name,paper_order_id,entry_time,equity_before,equity_after,running_equity_high,drawdown_eur,drawdown_percent,lot_size,pnl_eur
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000043,2022-04-28 22:15:00,1112.1232816521094,1118.724345386348,1118.724345386348,0.0,0.0,0.01,6.601063734238478
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000044,2022-05-03 10:30:00,1118.724345386348,1114.4812977972658,1118.724345386348,4.243047589082153,0.37927552096104866,0.01,-4.2430475890822255
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000045,2022-05-05 10:15:00,1114.4812977972658,1122.1671893563778,1122.1671893563778,0.0,0.0,0.01,7.685891559111878
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000046,2022-05-09 13:30:00,1122.1671893563778,1133.0872143542317,1133.0872143542317,0.0,0.0,0.01,10.92002499785387
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000047,2022-05-10 14:15:00,1133.0872143542317,1142.1430368133206,1142.1430368133206,0.0,0.0,0.01,9.055822459088786
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000048,2022-05-12 10:00:00,1142.1430368133206,1150.9925354730149,1150.9925354730149,0.0,0.0,0.01,8.849498659694218
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000049,2022-05-12 13:00:00,1150.9925354730149,1161.6990808381465,1161.6990808381465,0.0,0.0,0.01,10.706545365131587
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000050,2022-05-13 15:15:00,1161.6990808381465,1174.4986219333236,1174.4986219333236,0.0,0.0,0.01,12.799541095177046
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000051,2022-05-18 13:45:00,1174.4986219333236,1169.6227239026161,1174.4986219333236,4.8758980307075035,0.41514719043955667,0.01,-4.875898030707576
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000052,2022-05-19 19:00:00,1169.6227239026161,1165.5279191344114,1174.4986219333236,8.97070279891227,0.7637899807958684,0.01,-4.09480476820484
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000053,2022-05-24 10:45:00,1165.5279191344114,1162.5418176039366,1174.4986219333236,11.956804329387069,1.018034768717324,0.01,-2.986101530474871
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000054,2022-05-24 13:30:00,1162.5418176039366,1169.8932663239798,1174.4986219333236,4.60535560934386,0.3921124744925675,0.01,7.351448720043136
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000055,2022-05-26 15:00:00,1169.8932663239798,1164.9653476030694,1174.4986219333236,9.533274330254244,0.8116888476686053,0.01,-4.927918720910457
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000056,2022-05-27 10:45:00,1164.9653476030694,1162.0820738404834,1174.4986219333236,12.41654809284023,1.0571786003802666,0.01,-2.883273762586059
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000057,2022-05-31 14:45:00,1162.0820738404834,1172.0555816537187,1174.4986219333236,2.4430402796049293,0.20800707927468481,0.01,9.973507813235228
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000058,2022-06-01 22:30:00,1172.0555816537187,1169.510547274503,1174.4986219333236,4.988074658820551,0.4246982129795743,0.01,-2.5450343792156946
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000059,2022-06-02 22:00:00,1169.510547274503,1173.9415965987996,1174.4986219333236,0.5570253345240417,0.047426648624511035,0.01,4.431049324296437
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000060,2022-06-07 13:00:00,1173.9415965987996,1170.7283459758453,1174.4986219333236,3.7702759574783613,0.32101152671189764,0.01,-3.2132506229543925
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000061,2022-06-07 14:30:00,1170.7283459758453,1166.0949034678831,1174.4986219333236,8.403718465440534,0.7155153959744376,0.01,-4.633442507962245
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000062,2022-06-09 15:30:00,1166.0949034678831,1161.910619432571,1174.4986219333236,12.588002500752737,1.0717766939591487,0.01,-4.184284035312276
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000063,2022-06-10 10:15:00,1161.910619432571,1166.539717574102,1174.4986219333236,7.958904359221606,0.6776427158441939,0.01,4.629098141531058
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000064,2022-06-10 14:00:00,1166.539717574102,1159.7976583016195,1174.4986219333236,14.700963631704099,1.2516799387559157,0.01,-6.742059272482566
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000065,2022-06-15 19:30:00,1159.7976583016195,1150.5139228244134,1174.4986219333236,23.984699108910263,2.0421223712829417,0.01,-9.283735477206237
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000066,2022-06-22 14:45:00,1150.5139228244134,1144.6791414460306,1174.4986219333236,29.81948048729305,2.538911492140167,0.01,-5.834781378382859
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000067,2022-06-24 13:45:00,1144.6791414460306,1139.6077405380486,1174.4986219333236,34.89088139527507,2.9707043281022965,0.01,-5.071400907982097
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000068,2022-06-27 10:00:00,1139.6077405380486,1136.272505348494,1174.4986219333236,38.2261165848297,3.2546753032290736,0.01,-3.3352351895546963
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000069,2022-06-28 13:00:00,1136.272505348494,1142.9852560075249,1174.4986219333236,31.51336592579878,2.6831334952036916,0.01,6.712750659030844
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000070,2022-06-29 10:00:00,1142.9852560075249,1140.010739716532,1174.4986219333236,34.487882216791604,2.936391884395883,0.01,-2.974516290992897
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000071,2022-06-29 14:00:00,1140.010739716532,1150.4739233451598,1174.4986219333236,24.0246985881638,2.0455280354962975,0.01,10.46318362862773
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000072,2022-06-30 14:30:00,1150.4739233451598,1163.1142393013076,1174.4986219333236,11.384382632016013,0.9692972319777063,0.01,12.640315956147715
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000073,2022-07-06 13:45:00,1163.1142393013076,1173.965435282664,1174.4986219333236,0.5331866506596725,0.045396958387401286,0.01,10.851195981356268
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000074,2022-07-11 10:30:00,1173.965435282664,1171.283454658056,1174.4986219333236,3.2151672752677314,0.27374806706671956,0.01,-2.6819806246081317
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000075,2022-07-12 14:00:00,1171.283454658056,1179.9266265875342,1179.9266265875342,0.0,0.0,0.01,8.643171929478212
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000076,2022-07-13 13:00:00,1179.9266265875342,1173.3202375636909,1179.9266265875342,6.606389023843349,0.5598982915530677,0.01,-6.6063890238434215
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000077,2022-07-13 14:00:00,1173.3202375636909,1165.690336990753,1179.9266265875342,14.236289596781262,1.2065402437738044,0.01,-7.629900572937986
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000078,2022-07-14 14:30:00,1165.690336990753,1158.704718510118,1179.9266265875342,21.221908077416174,1.7985786233837313,0.01,-6.985618480634985
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000079,2022-07-15 10:30:00,1158.704718510118,1155.6025607481233,1179.9266265875342,24.324065839410878,2.0614896970126444,0.01,-3.1021577619947767
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000080,2022-07-20 10:45:00,1155.6025607481233,1152.542399729114,1179.9266265875342,27.384226858420107,2.320841503307543,0.01,-3.0601610190093016
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000081,2022-07-20 15:15:00,1152.542399729114,1159.5242365148065,1179.9266265875342,20.402390072727712,1.7291236262489869,0.01,6.981836785692321
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000082,2022-07-22 13:30:00,1159.5242365148065,1168.2099879693005,1179.9266265875342,11.716638618233674,0.9929972215407465,0.01,8.685751454493966
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000083,2022-07-25 10:15:00,1168.2099879693005,1164.634703749072,1179.9266265875342,15.291922838462142,1.296006251057145,0.01,-3.575284220228541
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000084,2022-07-27 18:30:00,1164.634703749072,1174.6179663695254,1179.9266265875342,5.308660218008754,0.44991443521890256,0.01,9.983262620453315
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000085,2022-07-28 13:00:00,1174.6179663695254,1184.7858196736101,1184.7858196736101,0.0,0.0,0.01,10.167853304084629
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000086,2022-07-28 18:15:00,1184.7858196736101,1193.1220882403895,1193.1220882403895,0.0,0.0,0.01,8.336268566779308
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000087,2022-07-29 18:45:00,1193.1220882403895,1189.5128971375836,1193.1220882403895,3.6091911028058803,0.30249973061253915,0.01,-3.609191102805953
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000088,2022-08-01 13:00:00,1189.5128971375836,1185.1953539667584,1193.1220882403895,7.926734273631155,0.6643690827416885,0.01,-4.317543170825347
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000089,2022-08-04 13:45:00,1185.1953539667584,1194.1353256860843,1194.1353256860843,0.0,0.0,0.01,8.939971719325895
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000090,2022-08-08 18:00:00,1194.1353256860843,1191.2656643076987,1194.1353256860843,2.869661378385672,0.2403129123357039,0.01,-2.8696613783857448
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000091,2022-08-09 10:45:00,1191.2656643076987,1197.8991194012845,1197.8991194012845,0.0,0.0,0.01,6.633455093585708
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000092,2022-08-09 14:30:00,1197.8991194012845,1193.741488949754,1197.8991194012845,4.157630451530395,0.3470768434664513,0.01,-4.157630451530467
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000093,2022-08-10 13:00:00,1193.741488949754,1188.240035689208,1197.8991194012845,9.65908371207638,0.8063353212000052,0.01,-5.501453260546059
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000094,2022-08-11 13:30:00,1188.240035689208,1184.2781951027307,1197.8991194012845,13.620924298553746,1.1370677278201478,0.01,-3.9618405864774378
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000095,2022-08-12 14:15:00,1184.2781951027307,1192.8961914554634,1197.8991194012845,5.002927945821057,0.4176418418540572,0.01,8.617996352732616
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000096,2022-08-15 13:30:00,1192.8961914554634,1187.3764335402298,1197.8991194012845,10.522685861054697,0.8784283827100553,0.01,-5.519757915233713
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000097,2022-08-16 13:00:00,1187.3764335402298,1183.4966392978827,1197.8991194012845,14.402480103401786,1.2023116028835727,0.01,-3.8797942423471614
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000098,2022-08-17 13:00:00,1183.4966392978827,1191.0953678428364,1197.8991194012845,6.803751558448084,0.5679736672524337,0.01,7.598728544953628
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000099,2022-08-19 15:30:00,1191.0953678428364,1198.5128312498418,1198.5128312498418,0.0,0.0,0.01,7.417463407005398
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000100,2022-08-22 13:45:00,1198.5128312498418,1194.1930247188336,1198.5128312498418,4.319806531008226,0.3604305618074538,0.01,-4.3198065310082985
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000101,2022-08-23 10:00:00,1194.1930247188336,1190.9055285659513,1198.5128312498418,7.607302683890566,0.6347285139999264,0.01,-3.2874961528824134
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000102,2022-08-23 18:00:00,1190.9055285659513,1187.2908255119312,1198.5128312498418,11.22200573791065,0.9363275423766667,0.01,-3.614703054020156
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000103,2022-08-24 13:00:00,1187.2908255119312,1183.7664233003547,1198.5128312498418,14.746407949487093,1.2303921631034302,0.01,-3.5244022115765166
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000104,2022-08-24 22:00:00,1183.7664233003547,1188.44708319808,1198.5128312498418,10.06574805176183,0.8398531738091609,0.01,4.6806598977251905
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000105,2022-08-26 14:15:00,1188.44708319808,1199.9468100645454,1199.9468100645454,0.0,0.0,0.01,11.499726866465307
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000106,2022-08-30 13:45:00,1199.9468100645454,1206.9428747428572,1206.9428747428572,0.0,0.0,0.01,6.996064678311695
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000107,2022-09-01 13:45:00,1206.9428747428572,1216.371833237107,1216.371833237107,0.0,0.0,0.01,9.428958494249782
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000108,2022-09-01 15:00:00,1216.371833237107,1210.4382701772533,1216.371833237107,5.933563059853668,0.48780832453697903,0.01,-5.933563059853741
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000109,2022-09-06 13:45:00,1210.4382701772533,1217.7523340351759,1217.7523340351759,0.0,0.0,0.01,7.314063857922447
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000110,2022-09-12 14:30:00,1217.7523340351759,1213.187982843841,1217.7523340351759,4.564351191334936,0.3748176918873465,0.01,-4.5643511913350086
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000111,2022-09-13 10:15:00,1213.187982843841,1218.3466580923566,1218.3466580923566,0.0,0.0,0.01,5.158675248515619
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000112,2022-09-14 14:15:00,1218.3466580923566,1214.625245240436,1218.3466580923566,3.7214128519206042,0.3054477826325275,0.01,-3.721412851920677
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000113,2022-09-15 10:30:00,1214.625245240436,1211.6190596524743,1218.3466580923566,6.727598439882286,0.5521908231287898,0.01,-3.0061855879617543
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000114,2022-09-15 13:00:00,1211.6190596524743,1207.5263853582242,1218.3466580923566,10.820272734132459,0.8881111678899709,0.01,-4.092674294250246
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000115,2022-09-16 13:15:00,1207.5263853582242,1203.1972532467535,1218.3466580923566,15.149404845603158,1.2434396027583439,0.01,-4.329132111470772
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000116,2022-09-19 10:15:00,1203.1972532467535,1199.7835991864827,1218.3466580923566,18.56305890587396,1.5236270221268,0.01,-3.413654060270874
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000117,2022-09-20 10:15:00,1199.7835991864827,1205.6886904185449,1218.3466580923566,12.657967673811754,1.0389463121794207,0.01,5.905091232062132
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000118,2022-09-20 13:45:00,1205.6886904185449,1201.8128769178297,1218.3466580923566,16.533781174526894,1.3570670600775392,0.01,-3.8758135007152124
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000119,2022-09-22 14:00:00,1201.8128769178297,1195.0413992981917,1218.3466580923566,23.305258794164956,1.9128594180785534,0.01,-6.771477619638135
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000120,2022-09-23 13:15:00,1195.0413992981917,1207.7835354503377,1218.3466580923566,10.563122642018925,0.8670046880219036,0.01,12.742136152145958
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000121,2022-09-26 10:00:00,1207.7835354503377,1202.5314563064162,1218.3466580923566,15.815201785940417,1.2980871807621068,0.01,-5.252079143921565
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000122,2022-09-29 14:00:00,1202.5314563064162,1196.8552400542846,1218.3466580923566,21.49141803807197,1.7639821881009186,0.01,-5.676216252131626
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000123,2022-09-29 14:45:00,1196.8552400542846,1209.2295972743527,1218.3466580923566,9.117060818003893,0.7483141811443927,0.01,12.374357220068005
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000124,2022-09-30 13:30:00,1209.2295972743527,1204.063315047928,1218.3466580923566,14.283343044428648,1.1723545962520219,0.01,-5.166282226424828
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000125,2022-10-04 13:15:00,1204.063315047928,1213.5678554439237,1218.3466580923566,4.778802648432929,0.39223669361193203,0.01,9.504540395995646
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000126,2022-10-05 22:00:00,1213.5678554439237,1220.1038748718959,1220.1038748718959,0.0,0.0,0.01,6.536019427972105
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000127,2022-10-11 10:15:00,1220.1038748718959,1216.0992059473651,1220.1038748718959,4.004668924530733,0.3282236051378168,0.01,-4.004668924530806
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000128,2022-10-12 22:15:00,1216.0992059473651,1212.9851273496167,1220.1038748718959,7.118747522279136,0.5834542180293104,0.01,-3.1140785977484757
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000129,2022-10-18 10:00:00,1212.9851273496167,1209.2020340600463,1220.1038748718959,10.901840811849524,0.8935174321116025,0.01,-3.783093289570461
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000130,2022-10-18 14:30:00,1209.2020340600463,1216.711649123374,1220.1038748718959,3.3922257485219234,0.27802761866304937,0.01,7.509615063327528
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000131,2022-10-19 14:00:00,1216.711649123374,1225.980734515573,1225.980734515573,0.0,0.0,0.01,9.269085392198958
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000132,2022-10-25 18:30:00,1225.980734515573,1222.2564522463172,1225.980734515573,3.7242822692558093,0.30377983637136036,0.01,-3.724282269255882
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000133,2022-10-26 14:15:00,1222.2564522463172,1217.5011278053435,1225.980734515573,8.479606710229518,0.6916590507093165,0.01,-4.755324440973782
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000134,2022-10-28 13:30:00,1217.5011278053435,1228.9473418216508,1228.9473418216508,0.0,0.0,0.01,11.446214016307222
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000135,2022-10-31 13:45:00,1228.9473418216508,1225.2804119731009,1228.9473418216508,3.6669298485498985,0.29837973717526917,0.01,-3.6669298485499713
proxy_hardened_no_worst_hours,proxy_hardened_no_worst_hours-000136,2022-10-31 15:30:00,1225.2804119731009,1221.7574328394687,1228.9473418216508,7.189908982182033,0.585046139692571,0.01,-3.522979133632207
