strategy_name,entry_time,exit_time,timestamp_open,timestamp_close,side,side_label,entry_price,stop_loss,take_profit,exit_price,position_size,result,pnl,profit_loss,pnl_pct,bars_in_trade,session,setup_type,score_long,score_short,reason,signal_reason,reason_entry,reason_exit,symbol,timeframe,risk_percent,risk_amount,risk_reward,confidence,balance_before,balance_after
existing_strategy,2022-02-15 20:30:00,2022-02-16 07:00:00,2022-02-15 20:30:00,2022-02-16 07:00:00,SELL,SHORT,1852.848,1856.5609440239743,1845.4221119520512,1856.5609440239743,1.346640285367925,LOSS,-5.0,-5.0,-0.5,38,Off Session,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.0,2.0,95.0,1000.0,995.0
existing_strategy,2022-02-23 00:30:00,2022-02-23 05:15:00,2022-02-23 00:30:00,2022-02-23 05:15:00,SELL,SHORT,1899.568,1901.9337539069893,1894.8364921860214,1894.8364921860214,2.112385536744483,WIN,9.99476867324195,9.99476867324195,1.0,19,Asia,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,4.997384336620975,2.0,95.0,999.4768673241949,1009.4716359974369
existing_strategy,2022-02-23 05:30:00,2022-02-23 08:45:00,2022-02-23 05:30:00,2022-02-23 08:45:00,SELL,SHORT,1896.378,1898.3494978026085,1892.4350043947825,1892.4350043947825,2.5601642433020793,WIN,10.094716359974951,10.094716359974951,1.0000000000000575,13,Asia,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.047358179987184,2.0000000000001155,95.0,1009.4716359974369,1019.5663523574119
existing_strategy,2022-02-23 09:00:00,2022-02-23 11:45:00,2022-02-23 09:00:00,2022-02-23 11:45:00,SELL,SHORT,1892.801,1895.794864267418,1886.8132714651636,1895.794864267418,1.7027598135514195,LOSS,-5.097831761787059,-5.097831761787059,-0.5,11,London,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.097831761787059,2.000000000000076,95.0,1019.5663523574119,1014.4685205956249
existing_strategy,2022-02-23 12:15:00,2022-02-23 12:45:00,2022-02-23 12:15:00,2022-02-23 12:45:00,SELL,SHORT,1894.158,1896.8604160619843,1888.753167876031,1896.8604160619843,1.876965828590225,LOSS,-5.072342602978124,-5.072342602978124,-0.5,2,Off Session,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.072342602978124,2.0,95.0,1014.4685205956249,1009.3961779926468
existing_strategy,2022-02-23 14:15:00,2022-02-23 15:00:00,2022-02-23 14:15:00,2022-02-23 15:00:00,BUY,LONG,1900.248,1896.6795301342909,1907.3849397314186,1907.3849397314186,1.4143263303024218,WIN,10.09396177992679,10.09396177992679,1.000000000000032,3,New York,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.046980889963234,2.0000000000000635,95.0,1009.3961779926468,1019.4901397725736
existing_strategy,2022-02-23 15:15:00,2022-02-24 02:15:00,2022-02-23 15:15:00,2022-02-24 02:15:00,BUY,LONG,1906.593,1902.3843327042243,1915.0103345915516,1915.0103345915516,1.2111792975365872,WIN,10.194901397725737,10.194901397725737,1.0,40,New York,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.097450698862868,2.0,95.0,1019.4901397725736,1029.6850411702992
existing_strategy,2022-02-24 02:30:00,2022-02-24 03:00:00,2022-02-24 02:30:00,2022-02-24 03:00:00,BUY,LONG,1914.948,1911.9052248012981,1921.033550397404,1921.033550397404,1.6920162909332823,WIN,10.296850411702993,10.296850411702993,1.0,2,Asia,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.148425205851496,2.0,95.0,1029.6850411702992,1039.9818915820022
existing_strategy,2022-02-24 06:00:00,2022-02-24 09:45:00,2022-02-24 06:00:00,2022-02-24 09:45:00,BUY,LONG,1938.408,1930.7294032026743,1953.765193594651,1953.765193594651,0.6771952734542767,WIN,10.399818915820022,10.399818915820022,1.0,15,Asia,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.199909457910011,2.0,95.0,1039.9818915820022,1050.3817104978223
existing_strategy,2022-02-24 11:45:00,2022-02-24 12:15:00,2022-02-24 11:45:00,2022-02-24 12:15:00,BUY,LONG,1961.638,1953.0963519497338,1978.721296100532,1953.0963519497338,0.6148589267062475,LOSS,-5.251908552489112,-5.251908552489112,-0.5,2,London,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.251908552489112,2.0,95.0,1050.3817104978223,1045.1298019453332
existing_strategy,2022-02-24 12:30:00,2022-02-24 14:15:00,2022-02-24 12:30:00,2022-02-24 14:15:00,BUY,LONG,1963.288,1953.8693982265181,1982.125203546964,1953.8693982265181,0.5548221631409768,LOSS,-5.2256490097266655,-5.2256490097266655,-0.5,7,Off Session,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.2256490097266655,2.000000000000024,95.0,1045.1298019453332,1039.9041529356066
existing_strategy,2022-02-24 16:15:00,2022-02-24 19:15:00,2022-02-24 16:15:00,2022-02-24 19:15:00,SELL,SHORT,1922.938,1935.007133730637,1898.7997325387264,1898.7997325387264,0.43081143027517615,WIN,10.399041529356067,10.399041529356067,1.0,12,New York,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.1995207646780335,2.0,95.0,1039.9041529356066,1050.3031944649626
existing_strategy,2022-02-24 20:30:00,2022-02-24 23:15:00,2022-02-24 20:30:00,2022-02-24 23:15:00,SELL,SHORT,1895.408,1907.852000550294,1870.5199988994118,1907.852000550294,0.42201187239586874,LOSS,-5.251515972324813,-5.251515972324813,-0.5,7,Off Session,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.251515972324813,2.0,95.0,1050.3031944649626,1045.0516784926378
existing_strategy,2022-02-25 00:00:00,2022-02-25 01:00:00,2022-02-25 00:00:00,2022-02-25 01:00:00,SELL,SHORT,1905.728,1915.2501326488925,1886.6837347022151,1915.2501326488925,0.5487487504252472,LOSS,-5.225258392463189,-5.225258392463189,-0.5,4,Asia,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.225258392463189,2.0,95.0,1045.0516784926378,1039.8264201001746
existing_strategy,2022-02-25 07:45:00,2022-02-25 11:15:00,2022-02-25 07:45:00,2022-02-25 11:15:00,SELL,SHORT,1913.268,1918.4378551285802,1902.9282897428398,1902.9282897428398,1.0056630159245439,WIN,10.398264201001746,10.398264201001746,1.0,14,Off Session,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Take profit hit,XAUUSD,15m,0.005,5.199132100500873,2.0,95.0,1039.8264201001746,1050.2246843011762
existing_strategy,2022-02-25 11:45:00,2022-02-25 12:30:00,2022-02-25 11:45:00,2022-02-25 12:30:00,SELL,SHORT,1898.778,1905.516908702329,1885.3001825953422,1905.516908702329,0.7792245975511058,LOSS,-5.2511234215058815,-5.2511234215058815,-0.5,3,London,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.2511234215058815,2.0,95.0,1050.2246843011762,1044.9735608796705
existing_strategy,2022-02-25 13:15:00,2022-02-27 23:00:00,2022-02-25 13:15:00,2022-02-27 23:00:00,SELL,SHORT,1893.283,1900.8786135682967,1878.091772863406,1900.8786135682967,0.6878796238669025,LOSS,-5.224867804398352,-5.224867804398352,-0.5,35,Off Session,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.224867804398352,2.0000000000000298,95.0,1044.9735608796705,1039.748693075272
existing_strategy,2022-02-27 23:45:00,2022-02-28 07:15:00,2022-02-27 23:45:00,2022-02-28 07:15:00,BUY,LONG,1910.038,1900.7848483824207,1928.5443032351588,1900.7848483824207,0.5618348947724678,LOSS,-5.19874346537636,-5.19874346537636,-0.5,30,Off Session,Side=BUY,,,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Side=BUY | Trend bias=BUY | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.19874346537636,2.0000000000000244,95.0,1039.748693075272,1034.5499496098957
existing_strategy,2022-02-28 08:45:00,2022-02-28 10:45:00,2022-02-28 08:45:00,2022-02-28 10:45:00,SELL,SHORT,1900.268,1905.912864657011,1888.978270685978,1905.912864657011,0.9163638213406866,LOSS,-5.172749748049479,-5.172749748049479,-0.5,8,London,Side=SELL,,,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Side=SELL | Trend bias=SELL | ADX ok=True | RSI ok=True | RR=2.00,Stop loss hit,XAUUSD,15m,0.005,5.172749748049479,2.0000000000000404,95.0,1034.5499496098957,1029.3771998618463
